t,host,operation,status,error,latency
1709471688.8038073,31.0.celestial,get,success,,0.008019447326660156
1709471688.9162018,31.0.celestial,get,success,,0.007379770278930664
1709471689.0265572,31.0.celestial,del,success,,0.007942914962768555
1709471689.1382482,31.0.celestial,get,success,,0.007120370864868164
1709471689.2503216,31.0.celestial,set,success,,0.007997751235961914
1709471689.361742,31.0.celestial,del,success,,0.007229328155517578
1709471689.472776,31.0.celestial,set,success,,0.007116079330444336
1709471689.5838559,31.0.celestial,get,success,,0.007318973541259766
1709471689.6946316,31.0.celestial,get,success,,0.008251190185546875
1709471689.806392,31.0.celestial,set,success,,0.00825047492980957
1709471689.9180853,31.0.celestial,set,success,,0.007373332977294922
1709471690.0288715,31.0.celestial,del,success,,0.0072765350341796875
1709471690.1405678,31.0.celestial,set,success,,0.007337331771850586
1709471690.2520974,31.0.celestial,del,success,,0.007378578186035156
1709471690.3629134,31.0.celestial,del,success,,0.008078336715698242
1709471690.474596,31.0.celestial,del,success,,0.008394241333007812
1709471690.5885692,31.0.celestial,del,success,,0.008947134017944336
1709471690.7022429,31.0.celestial,get,success,,0.008185386657714844
1709471690.8140774,31.0.celestial,del,success,,0.0074329376220703125
1709471690.9265504,31.0.celestial,del,success,,0.00814962387084961
1709471691.0383651,31.0.celestial,get,success,,0.00811147689819336
1709471691.1510234,31.0.celestial,del,success,,0.00739741325378418
1709471691.262225,31.0.celestial,set,success,,0.008190155029296875
1709471691.3741622,31.0.celestial,set,success,,0.007496356964111328
1709471691.4861948,31.0.celestial,del,success,,0.008526325225830078
1709471691.599113,31.0.celestial,set,success,,0.007201194763183594
1709471691.710585,31.0.celestial,set,success,,0.008535623550415039
